,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
1464,0.2878909969133536,0,193.925,,,,,,,,,,,put,american,2024-12-20,100,275.0,,-0.9185024882525561,0.006948744162890259,-0.003875377837573633,0.34827057254096255,82.85,46,79.3,1,,81.075,,,,,,-0.375,,,
1137,0.25468209042719386,2436,165.0,,,1.6881552e+18,,,,,5.0,,,put,american,2024-03-15,100,170.0,,-0.19692396725329508,0.006954537963367373,-0.01782929293795386,0.4695532648111491,5.1,136,4.9,198,,5.0,[209],325.0,5.0,1.6881548802034775e+18,1.0,-29.3,,,
1361,0.28437108675578393,0,194.05,,,,,,,,,,,put,american,2024-09-20,100,270.0,,-0.9312673304624598,0.00695825256546817,-0.003927124131861787,0.3049780429763997,77.85,50,74.05,77,,75.95,,,,,,-0.25,,,
87,0.31273415158516327,11901,179.935,,,1.6881552e+18,,,,,0.06,,,put,american,2023-07-07,100,180.0,,-0.022183913808576265,0.006965036157336153,-0.03467931975803433,0.011526448741112026,0.07,100,0.06,313,,0.065,[219],301.0,0.06,1.6881551921274616e+18,3.0,-14.4,,,
1568,0.28133678557723374,0,194.05,,,1.681416e+18,,,,,109.8,,,put,american,2025-01-17,100,275.0,,-0.9261911949473084,0.006971624832633877,-0.0033468080241115966,0.35698560342607544,82.8,1,79.1,1,,80.95,[209],313.0,109.8,1.681412383949e+18,1.0,-0.25,,,
1503,0.23151189490725396,2413,228.775,,,1.6881552e+18,,,,,23.67,,,call,american,2025-01-17,100,205.0,,0.5750853098157838,0.007002450037117566,-0.030159048289556747,0.9471924048104335,25.2,745,22.35,526,,23.775,[232],308.0,23.67,1.6881545408684104e+18,1.0,34.475,,,
1405,0.21060501070559384,256,253.45,,,1.6881552e+18,,,,,8.0,,,call,american,2024-12-20,100,245.0,,0.2990225002951569,0.007010064257480821,-0.022199222663067245,0.8200339607224304,9.3,1317,7.6,433,,8.45,[232],300.0,8.0,1.6881547700490248e+18,1.0,59.15,,,
1396,0.23324975638577725,1376,225.25,,,1.6881552e+18,,,,,25.3,,,call,american,2024-12-20,100,200.0,,0.6038362723099434,0.007031580561236063,-0.031031317602949842,0.8965387784323897,26.35,459,24.15,1321,,25.25,[232],308.0,25.3,1.6881534326844083e+18,1.0,30.95,,,
152,0.20216971874484174,706,210.06,,,1.6881552e+18,,,,,0.07,,,call,american,2023-07-14,100,210.0,,0.02168348875938398,0.007031815825910381,-0.015383598871330041,0.020971193571082826,0.07,149,0.05,160,,0.06,[227],308.0,0.07,1.6881551484643894e+18,10.0,15.76,,,
1296,0.24363541277614972,1091,218.1,,,1.6881552e+18,,,,,26.7,,,call,american,2024-09-20,100,190.0,,0.6595888135274555,0.007039621440976273,-0.03382490179276078,0.775047791415984,29.0,1110,27.2,835,,28.1,[227],323.0,26.7,1.6881551329383642e+18,1.0,23.8,,,
1397,0.2366461888368333,1040,228.4,,,1.6881552e+18,,,,,22.83,,,call,american,2024-12-20,100,205.0,,0.5705261602596021,0.007044295455159096,-0.03109305113578743,0.9261196231414304,24.35,815,22.45,78,,23.4,[227],323.0,22.83,1.6881539555133778e+18,1.0,34.1,,,
1511,0.2053562413963657,959,253.625,,,1.6881552e+18,,,,,8.8,,,call,american,2025-01-17,100,245.0,,0.3035896434038718,0.007056782684895961,-0.021594668153297383,0.8467722670616393,9.65,525,7.6,899,,8.625,[209],313.0,8.8,1.6881540903017075e+18,2.0,59.325,,,
1241,0.25233892911643796,11874,167.125,,,1.6881552e+18,,,,,8.1,,,put,american,2024-06-21,100,175.0,,-0.2489611068747655,0.007059753157182423,-0.016075746284974962,0.5757416037507033,8.35,741,7.4,924,,7.875,[209],325.0,8.1,1.6881524632304369e+18,5.0,-27.2,,,
1510,0.21855201538519894,1144,250.725,,,1.6881552e+18,,,,,10.0,,,call,american,2025-01-17,100,240.0,,0.34558633091068397,0.007067325651675183,-0.024402665556911805,0.7999775504941671,11.45,13,10.0,1,,10.725,[209],313.0,10.0,1.6881527006001508e+18,1.0,56.425,,,
319,0.497869772974425,1,193.85,,,1.6881552e+18,,,,,37.39,,,put,american,2023-07-21,100,230.0,,-0.9309749799443147,0.007076985907794538,-0.06302362139021121,0.06564774832451653,37.45,1,34.85,1,,36.15,[232],322.0,37.39,1.6881437152827208e+18,1.0,-0.45,,,
192,0.27063793104202694,486,177.38,,,1.6881552e+18,,,,,0.12,,,put,american,2023-07-14,100,177.5,,-0.030461300852858697,0.007084295983035969,-0.026075572783633608,0.0334121937992566,0.13,541,0.11,160,,0.12,[209],300.0,0.12,1.6881543628245568e+18,3.0,-16.9,,,
1190,0.24552000561355466,8352,210.75,,,1.6881552e+18,,,,,31.0,,,call,american,2024-06-21,100,180.0,,0.7292001783835591,0.00708596129179217,-0.03563323342011626,0.65479879238842,31.5,701,30.0,1196,,30.75,[209],313.0,31.0,1.6881551960072323e+18,1.0,16.45,,,
1259,0.29200903791477306,14,193.925,,,1.6879824e+18,,,,,75.3,,,put,american,2024-06-21,100,265.0,,-0.9237826229190954,0.007090637204444679,-0.005076841968849726,0.2690811213722781,73.05,90,69.1,90,,71.075,[235],323.0,90.65,1.684353044183e+18,15.0,-0.375,,,
1155,0.30098954651495774,0,193.925,,,,,,,,,,,put,american,2024-03-15,100,260.0,,-0.9261100466263978,0.007091216484088002,-0.006161611462006021,0.18237977729664792,68.0,90,64.15,90,,66.075,,,,,,-0.375,,,
982,0.25301086936460543,31237,202.15,,,1.6881552e+18,,,,,32.55,,,call,american,2024-01-19,100,170.0,,0.8256522096281238,0.007114898462895211,-0.039249832441596404,0.4130463954857946,32.95,1087,31.35,367,,32.15,[209],313.0,32.55,1.6881548900516152e+18,1.0,7.85,,,
1051,0.3003744859625891,0,194.0,,,1.681416e+18,,,,,89.5,,,put,american,2024-01-19,100,255.0,,-0.9342767785989582,0.007149451282422569,-0.00658136026947127,0.15783000412790354,62.25,1,59.75,1,,61.0,[209],313.0,89.5,1.68141442381e+18,1.0,-0.3,,,
609,0.22868375758753606,24594,196.625,,,1.6881552e+18,,,,,26.75,,,call,american,2023-09-15,100,170.0,,0.9221523728674917,0.007163063893462634,-0.038176403240431624,0.12850546292897375,27.8,754,25.45,1256,,26.625,[209],325.0,26.75,1.6881547150710687e+18,1.0,2.325,,,
526,0.19377765240834827,7535,220.26,,,1.6881552e+18,,,,,0.27,,,call,american,2023-08-18,100,220.0,,0.04643382930554798,0.007166464081024248,-0.015011220529356193,0.08818527609942539,0.27,129,0.25,158,,0.26,[232],300.0,0.27,1.688155157534588e+18,2.0,25.96,,,
1203,0.19728412151517868,1827,248.675,,,1.6881552e+18,,,,,3.45,,,call,american,2024-06-21,100,245.0,,0.18968296298193058,0.00721955489571588,-0.018640255352549658,0.4716028041432539,4.15,880,3.2,90,,3.675,[209],304.0,3.45,1.6881537068817004e+18,1.0,54.375,,,
1746,0.24339124677096877,121,178.2,,,1.6881552e+18,,,,,26.8,,,put,american,2025-12-19,100,205.0,,-0.44678514936397323,0.0072311298623580446,-0.007479127151836578,1.1244269910192843,28.6,116,25.0,157,,26.8,[209],315.0,26.8,1.6881550950851456e+18,1.0,-16.1,,,
1758,0.2671279722596905,1,194.125,,,1.687896e+18,,,,,92.3,,,put,american,2025-12-19,100,280.0,,-0.9158706830339701,0.007240790884285373,-0.0020593432936123674,0.4435371921019793,87.75,1,84.0,1,,85.875,[233],302.0,92.3,1.687884212323e+18,10.0,-0.175,,,
1504,0.22733909245944653,4247,231.2,,,1.6881552e+18,,,,,22.15,,,call,american,2025-01-17,100,210.0,,0.540636740932035,0.007259399491436311,-0.029665455651957377,0.9801801614100637,21.75,81,20.65,238,,21.2,[209],300.0,22.15,1.6881549468379087e+18,1.0,36.9,,,
948,0.29413945048604584,0,194.075,,,,,,,,,,,put,american,2023-12-15,100,250.0,,-0.9428314272742168,0.007281184050532003,-0.00664609997311466,0.13858648580530963,57.35,1,54.5,1,,55.925,,,,,,-0.225,,,
404,0.42416994269910074,0,193.95,,,,,,,,,,,put,american,2023-07-28,100,230.0,,-0.936558612911675,0.0073035985997438446,-0.04013154242344732,0.052270034071049125,37.95,50,34.15,30,,36.05,,,,,,-0.35,,,
1100,0.18551360203711784,592,242.05,,,1.6881552e+18,,,,,2.02,,,call,american,2024-03-15,100,240.0,,0.13905564088290306,0.0073335767156558,-0.016150601946703036,0.4061696387344628,2.16,428,1.94,66,,2.05,[209],325.0,2.02,1.6881546252479908e+18,18.0,47.75,,,
1463,0.27616105902045546,0,193.95,,,,,,,,,,,put,american,2024-12-20,100,270.0,,-0.9184051101836216,0.007337169587748277,-0.003659977574028753,0.34777258382237247,78.0,90,74.1,90,,76.05,,,,,,-0.35,,,
1505,0.22861952286996537,4882,234.15,,,1.6881552e+18,,,,,19.41,,,call,american,2025-01-17,100,215.0,,0.5074168672019125,0.007340196991045521,-0.02957626368822891,1.0114665242079175,19.7,228,18.6,226,,19.15,[227],302.0,19.41,1.6881548812371668e+18,2.0,39.85,,,
1404,0.20944786396259907,749,249.375,,,1.6881552e+18,,,,,9.15,,,call,american,2024-12-20,100,240.0,,0.3255459106833348,0.0073464722059564955,-0.023304841402513272,0.7960688699348988,9.95,323,8.8,442,,9.375,[209],316.0,9.15,1.6881503624316165e+18,2.0,55.075,,,
1307,0.1977981974852456,68,250.4,,,1.6881552e+18,,,,,5.73,,,call,american,2024-09-20,100,245.0,,0.2370266969592482,0.007355725233893559,-0.019906723773963936,0.7799000783815023,6.1,536,4.7,899,,5.4,[232],312.0,5.73,1.688155190146501e+18,1.0,56.1,,,
1447,0.25139578645281374,177,173.675,,,1.6881552e+18,,,,,16.0,,,put,american,2024-12-20,100,190.0,,-0.3650783171493952,0.007379948789185032,-0.012930690504967068,0.8546841375276507,17.55,1354,15.1,367,,16.325,[209],313.0,16.0,1.6881528470821563e+18,1.0,-20.6,,,
1509,0.21488141176578274,1831,246.575,,,1.6881552e+18,,,,,10.5,,,call,american,2025-01-17,100,235.0,,0.36985595008489514,0.007383424116140383,-0.025048921537766233,1.019770145353076,12.85,670,10.3,795,,11.575,[232],312.0,10.5,1.6881543786223795e+18,10.0,52.275,,,
577,0.37617679182742864,0,193.9,,,,,,,,,,,put,american,2023-08-18,100,235.0,,-0.929741219521493,0.007406397650755793,-0.025839418451540384,0.10351014823563118,43.0,50,39.2,77,,41.1,,,,,,-0.4,,,
564,0.28144331250307714,35893,169.265,,,1.6881552e+18,,,,,0.73,,,put,american,2023-08-18,100,170.0,,-0.0778418537482096,0.007420805723319674,-0.028400623620342614,0.10680816744205929,0.76,700,0.71,322,,0.735,[232],304.0,0.73,1.6881551916651779e+18,1.0,-25.0,,,
854,0.32658000329064246,0,193.85,,,1.6881552e+18,,,,,57.44,,,put,american,2023-11-17,100,250.0,,-0.9195520402999711,0.007435893295528499,-0.010806989200860703,0.16448045541262005,57.35,1,54.95,1,,56.15,[227],323.0,57.44,1.6881420396094144e+18,1.0,-0.45,,,
1567,0.27462861802767036,0,193.9,,,1.6637904e+18,,,,,113.62,,,put,american,2025-01-17,100,270.0,,-0.9132739355901364,0.007436438088087247,-0.0036159195440245147,0.37987329367539785,77.5,1,74.7,1,,76.1,[232],308.0,113.62,1.663775468136e+18,1000.0,-0.4,,,
885,0.2557070339965447,8884,200.875,,,1.6881552e+18,,,,,30.86,,,call,american,2023-12-15,100,170.0,,0.8359050720878867,0.007440405774494625,-0.04128014046043631,0.2892042722579983,31.65,981,30.1,1099,,30.875,[233],302.0,30.86,1.6881551773381993e+18,1.0,6.575,,,
1506,0.22292357352401854,6775,237.025,,,1.6881552e+18,,,,,17.3,,,call,american,2025-01-17,100,220.0,,0.47326735059801767,0.007442459656051201,-0.028319916760433675,0.9180915326311511,17.95,1,16.1,1,,17.025,[227],300.0,17.3,1.6881548812723256e+18,2.0,42.725,,,
1034,0.25367582379624687,56860,166.175,,,1.6881552e+18,,,,,3.8,,,put,american,2024-01-19,100,170.0,,-0.17896601014011734,0.007452942314069444,-0.01990606763630928,0.4161298608957483,3.95,128,3.7,36,,3.825,[227],312.0,3.8,1.6881550132681224e+18,1.0,-28.1,,,
1507,0.2189226544607991,2899,240.1,,,1.6881552e+18,,,,,15.36,,,call,american,2025-01-17,100,225.0,,0.43875914629124724,0.007466033604001345,-0.027119664330598838,0.9521027763422885,15.7,311,14.5,223,,15.1,[240],323.0,15.36,1.6881548903339738e+18,2.0,45.8,,,
1360,0.27567723979019404,0,193.95,,,1.687896e+18,,,,,78.29,,,put,american,2024-09-20,100,265.0,,-0.9209762134283305,0.007479760445796142,-0.00412104777449687,0.32204104884107293,73.0,90,69.1,90,,71.05,[232],313.0,78.29,1.687880510328e+18,1.0,-0.35,,,
1551,0.24347966293682397,3145,174.025,,,1.6881552e+18,,,,,16.0,,,put,american,2025-01-17,100,190.0,,-0.3631994019317128,0.007486397760376321,-0.01184972405786783,0.8724517601516456,16.95,383,15.0,514,,15.975,[209],313.0,16.0,1.6881548969480136e+18,1.0,-20.3,,,
1403,0.21568867084229948,906,245.9,,,1.6881552e+18,,,,,11.0,,,call,american,2024-12-20,100,235.0,,0.3596769005522319,0.007498298315849667,-0.025302946500684882,0.9971434061656211,11.5,318,10.3,33,,10.9,[209],316.0,11.0,1.6881548900562266e+18,1.0,51.6,,,
1191,0.24539584469271014,9646,212.9,,,1.6881552e+18,,,,,27.86,,,call,american,2024-06-21,100,185.0,,0.689745295665224,0.007504491023464379,-0.03634621520078601,0.6778868916433557,28.55,805,27.25,62,,27.9,[227],302.0,27.86,1.6881548894634532e+18,5.0,18.6,,,
1399,0.229396175842845,908,233.375,,,1.6881552e+18,,,,,17.82,,,call,american,2024-12-20,100,215.0,,0.5003464478145165,0.007518534543642683,-0.030130889519622655,0.9897159333500243,19.7,1043,17.05,1093,,18.375,[232],323.0,17.82,1.6881441371014277e+18,1.0,39.075,,,
1087,0.24313973905041383,2293,205.4,,,1.6881552e+18,,,,,30.85,,,call,american,2024-03-15,100,175.0,,0.7763198992693672,0.007535048642693263,-0.03777215039884539,0.4765989571670291,31.45,1029,29.35,902,,30.4,[209],315.0,30.85,1.6881551584641705e+18,1.0,11.1,,,
689,0.22389638071596418,6736,197.825,,,1.6881552e+18,,,,,28.29,,,call,american,2023-10-20,100,170.0,,0.8971229170925663,0.007556520981027796,-0.037618468093997465,0.23064883484786375,28.75,805,26.9,885,,27.825,[232],304.0,28.29,1.6881548415059704e+18,1.0,3.525,,,
1398,0.22469163674314643,1558,230.1,,,1.6881552e+18,,,,,20.62,,,call,american,2024-12-20,100,210.0,,0.533299633331486,0.00755840574326548,-0.029967762362496375,0.9606717992512466,21.1,240,19.1,1420,,20.1,[232],308.0,20.62,1.688154773392399e+18,2.0,35.8,,,
1508,0.21266118987241625,3557,242.925,,,1.6881552e+18,,,,,13.22,,,call,american,2025-01-17,100,230.0,,0.400587475675559,0.007562421450466876,-0.025667476309477508,0.9909752511232662,14.05,460,11.8,764,,12.925,[232],313.0,13.22,1.6881532157680786e+18,14.0,48.625,,,
1258,0.2787702562209715,0,193.925,,,1.6721748e+18,,,,,130.4,,,put,american,2024-06-21,100,260.0,,-0.9211998491807537,0.007600687341517117,-0.004856832141432748,0.2762284848994485,68.05,90,64.1,90,,66.075,[232],313.0,130.4,1.672159206242e+18,1.0,-0.375,,,
659,0.34055415249465654,1,193.95,,,1.6881552e+18,,,,,46.95,,,put,american,2023-09-15,100,240.0,,-0.932104811076498,0.007607884849517429,-0.016520358683436098,0.1226778690404106,47.7,51,44.4,51,,46.05,[209],322.0,46.95,1.6881521500404232e+18,1.0,-0.35,,,
1297,0.2352669480765342,1874,219.7,,,1.6881552e+18,,,,,25.5,,,call,american,2024-09-20,100,195.0,,0.6253018329713744,0.007617293020829374,-0.03364948801618701,0.8003125504449496,25.45,99,23.95,916,,24.7,[209],308.0,25.5,1.6881549941996874e+18,1.0,25.4,,,
1306,0.20724832190126324,997,247.15,,,1.6881552e+18,,,,,6.83,,,call,american,2024-09-20,100,240.0,,0.28340566743368323,0.007624504155221368,-0.02285243797677631,0.7390968485042761,7.95,1556,6.35,215,,7.15,[232],312.0,6.83,1.688155190146501e+18,1.0,52.85,,,
995,0.1800926630370866,4832,236.435,,,1.6881552e+18,,,,,1.46,,,call,american,2024-01-19,100,235.0,,0.11719950838279261,0.007634202405394025,-0.015455953311254218,0.354124875233297,1.5,2,1.37,74,,1.435,[232],308.0,1.46,1.6881550941965588e+18,1.0,42.135,,,
1154,0.2882086935412409,0,193.9,,,,,,,,,,,put,american,2024-03-15,100,255.0,,-0.9207721150737993,0.007663010477048992,-0.006077551142533965,0.18792289396664338,63.05,90,59.15,90,,61.1,,,,,,-0.4,,,
1402,0.21421413353101884,537,242.325,,,1.6881552e+18,,,,,12.21,,,call,american,2024-12-20,100,230.0,,0.3918664872481156,0.007664824747093467,-0.026040247142664816,0.9682005240303606,13.6,1168,11.05,1216,,12.325,[232],302.0,12.21,1.6881346785459592e+18,11.0,48.025,,,
1401,0.21745149346656956,295,239.2,,,1.6881552e+18,,,,,13.92,,,call,american,2024-12-20,100,225.0,,0.42843867117890855,0.007677200286534491,-0.027259463708190202,0.9336626188530139,15.05,643,13.35,638,,14.2,[232],308.0,13.92,1.6881502972338048e+18,1.0,44.9,,,
1651,0.23876703048164918,91,177.925,,,1.6881552e+18,,,,,22.98,,,put,american,2025-06-20,100,200.0,,-0.42756705447025495,0.007694098657418623,-0.009146443057985905,1.0153048273523517,23.25,66,20.9,73,,22.075,[232],312.0,22.98,1.6881431528180764e+18,1.0,-16.4,,,
788,0.24557571783414173,3018,199.5,,,1.6881552e+18,,,,,29.93,,,call,american,2023-11-17,100,170.0,,0.8562491096971299,0.007701630107718584,-0.04082358287332107,0.26273062626104354,30.0,122,29.0,705,,29.5,[232],308.0,29.93,1.6881549575691085e+18,1.0,5.2,,,
1663,0.25700179028921,1,194.125,,,1.6866e+18,,,,,88.66,,,put,american,2025-06-20,100,270.0,,-0.9218735648132949,0.007708371223456909,-0.0023370780767099342,0.38580033464295627,77.35,1,74.4,1,,75.875,[232],312.0,88.66,1.686577711695e+18,1.0,-0.175,,,
1344,0.24322574504356237,784,172.6,,,1.6881552e+18,,,,,12.79,,,put,american,2024-09-20,100,185.0,,-0.3276934903361987,0.0077100270298425195,-0.013856557573194421,0.7622981958302563,13.05,581,11.75,788,,12.4,[232],312.0,12.79,1.6881543371219922e+18,1.0,-21.7,,,
800,0.180193471158122,982,230.895,,,1.6881552e+18,,,,,0.87,,,call,american,2023-11-17,100,230.0,,0.09179800076641274,0.007712164975312109,-0.01505876072149242,0.16493711228861713,0.94,356,0.85,81,,0.895,[227],308.0,0.87,1.6881539940993948e+18,1.0,36.595,,,
753,0.336988973382784,0,193.725,,,,,,,,,,,put,american,2023-10-20,100,245.0,,-0.9116676885554962,0.007713897089118483,-0.015968053723723775,0.1649735586216899,52.9,1,49.65,1,,51.275,,,,,,-0.575,,,
932,0.2578636127100829,4849,166.75,,,1.6881552e+18,,,,,3.15,,,put,american,2023-12-15,100,170.0,,-0.16816022391015062,0.007716773846635637,-0.021983978907250006,0.30034605187404645,3.35,612,3.15,648,,3.25,[209],325.0,3.15,1.688154890196795e+18,1.0,-27.6,,,
1400,0.21953241887291228,730,235.95,,,1.6881552e+18,,,,,16.0,,,call,american,2024-12-20,100,220.0,,0.4630790512785303,0.0077253079569578244,-0.02834499928122386,0.9015298850784644,16.5,10,15.4,1,,15.95,[209],316.0,16.0,1.6881546175220777e+18,1.0,41.65,,,
1242,0.24865515550053652,23329,170.6,,,1.6881552e+18,,,,,9.23,,,put,american,2024-06-21,100,180.0,,-0.2872731291647115,0.007760697619431901,-0.016494146958377837,0.6651210430402855,9.75,1,9.05,1,,9.4,[227],312.0,9.23,1.6881551544904387e+18,1.0,-23.7,,,
1462,0.26487402812157335,0,193.95,,,1.6794288e+18,,,,,106.2,,,put,american,2024-12-20,100,265.0,,-0.9162419540824671,0.007795223451521434,-0.003515706385465247,0.3683631887574541,73.0,90,69.1,90,,71.05,[209],313.0,106.2,1.67942657528e+18,1.0,-0.35,,,
1566,0.2587353631504678,0,194.075,,,1.6716564e+18,,,,,128.95,,,put,american,2025-01-17,100,265.0,,-0.9246298339747686,0.007819786065965728,-0.0030094342795069667,0.3633557418295248,72.45,1,69.4,1,,70.925,[209],313.0,128.95,1.671637993746e+18,1.0,-0.225,,,
1050,0.2860625670246961,0,193.975,,,1.6866864e+18,,,,,67.29,,,put,american,2024-01-19,100,250.0,,-0.9284334584837437,0.007832084775828847,-0.006499476808799187,0.1615967807613911,57.85,1,54.2,1,,56.025,[227],323.0,67.29,1.686682079758e+18,5.0,-0.325,,,
1298,0.2312858155570681,2529,222.2,,,1.6881552e+18,,,,,22.2,,,call,american,2024-09-20,100,200.0,,0.5878279769511279,0.00786631401302797,-0.03303606547802951,0.8282567270673741,22.9,694,21.5,390,,22.2,[209],313.0,22.2,1.6881551990404846e+18,1.0,27.9,,,
853,0.29710603887378945,0,194.0,,,,,,,,,,,put,american,2023-11-17,100,245.0,,-0.9314941543413372,0.00787144434705283,-0.007953731631918315,0.1293085245595695,52.8,1,49.2,1,,51.0,,,,,,-0.3,,,
486,0.39508390969184265,0,193.875,,,,,,,,,,,put,american,2023-08-04,100,230.0,,-0.9266163438076936,0.007887208855170335,-0.03607320331424847,0.09546353324125383,37.95,60,34.3,50,,36.125,,,,,,-0.425,,,
1202,0.19739981855509678,1465,244.325,,,1.6881552e+18,,,,,4.2,,,call,american,2024-06-21,100,240.0,,0.21711276224834664,0.007898727784137546,-0.020604405180497515,0.6828419337145186,4.95,1146,3.7,954,,4.325,[232],300.0,4.2,1.6881548260458775e+18,1.0,50.025,,,
838,0.2572532783034692,4227,167.33,,,1.6881552e+18,,,,,2.59,,,put,american,2023-11-17,100,170.0,,-0.1545520297840295,0.007922709857841824,-0.022975913077021775,0.2680488809977221,2.74,5,2.6,68,,2.67,[236],322.0,2.59,1.6881548901113316e+18,1.0,-27.0,,,
1552,0.24288971469121015,2651,176.775,,,1.6881552e+18,,,,,18.76,,,put,american,2025-01-17,100,195.0,,-0.402002817461683,0.007932651467909179,-0.011838123252604433,0.8918604558873175,19.0,254,17.45,221,,18.225,[227],323.0,18.76,1.6881442824563228e+18,1.0,-17.5,,,
103,0.8339758600254586,0,193.625,,,,,,,,,,,put,american,2023-07-07,100,225.0,,-0.9158223001511473,0.007937898942152884,-0.2588939804980021,0.04512108364474824,33.0,53,29.75,77,,31.375,,,,,,-0.675,,,
1138,0.2489721691579981,3763,168.9,,,1.6881552e+18,,,,,6.12,,,put,american,2024-03-15,100,175.0,,-0.23466855804342163,0.007944626121377892,-0.018892998582106687,0.4874606748293276,6.2,17,6.0,1,,6.1,[233],302.0,6.12,1.6881546088942866e+18,2.0,-25.4,,,
648,0.26301322441962305,28449,168.795,,,1.6881552e+18,,,,,1.21,,,put,american,2023-09-15,100,170.0,,-0.10357256114232652,0.00794965518400896,-0.0257478379817588,0.13650672614122836,1.22,9,1.19,1,,1.205,[209],307.0,1.21,1.688155157705175e+18,2.0,-25.5,,,
752,0.28848793461396016,0,194.1,,,,,,,,,,,put,american,2023-10-20,100,240.0,,-0.9444655987821197,0.007976182801647724,-0.007912425171319933,0.10840528277527435,47.25,1,44.55,1,,45.9,,,,,,-0.2,,,
1359,0.2633689459032534,0,193.95,,,1.6856496e+18,,,,,79.97,,,put,american,2024-09-20,100,260.0,,-0.9185007985757566,0.008001007953156608,-0.003931287534398993,0.32542634077893373,68.0,90,64.1,90,,66.05,[232],323.0,79.97,1.685636190889e+18,1.0,-0.35,,,
