,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
617,0.18226148281684276,17489,211.445,,,1.6884144e+18,,,,,1.46,,,call,american,2023-09-15,100,210.0,,0.17564966237931878,0.01671419269428761,-0.03222804095523802,0.26554454142763817,1.46,43,1.43,40,,1.445,[233],302.0,1.46,1.688403550255205e+18,24.0,18.995,,,
1075,0.36825564645151243,591,196.5,,,1.6872912e+18,,,,,74.95,,,call,american,2024-03-15,100,115.0,,0.9704086507870018,0.0010315588525875068,-0.019327991384114757,0.10281642347918848,81.85,8,81.15,8,,81.5,[232],308.0,74.95,1.687290590654e+18,25.0,4.05,,,
1392,0.25314443339550685,2904,216.025,,,1.6884144e+18,,,,,35.9,,,call,american,2024-12-20,100,180.0,,0.716647514120013,0.005712420015242025,-0.030990497972665173,0.7872077149175467,36.3,106,35.75,332,,36.025,[240],302.0,35.9,1.6884017269921034e+18,25.0,23.575,,,
638,0.47276552199056376,16062,119.89,,,1.6884144e+18,,,,,0.11,,,put,american,2023-09-15,100,120.0,,-0.007550769459046549,0.0005156720597700076,-0.005653519415162337,0.013439906002169676,0.12,314,0.1,175,,0.11,[232],300.0,0.11,1.688402450955256e+18,25.0,-72.6,,,
1528,0.4027515358030753,774,74.575,,,1.6879824e+18,,,,,0.52,,,put,american,2025-01-17,100,75.0,,-0.01083668557753895,0.00030202407211048996,-0.002172687703086102,0.0558259977905048,0.62,290,0.23,428,,0.425,[209],316.0,0.52,1.687963425833e+18,25.0,-118.0,,,
1742,0.25486239090454266,791,166.325,,,1.6884144e+18,,,,,18.85,,,put,american,2025-12-19,100,185.0,,-0.3293342681411736,0.005728065989408007,-0.008236870911909963,1.0373258058187667,18.95,85,18.4,106,,18.675,[209],316.0,18.85,1.6884029352597967e+18,25.0,-26.1,,,
933,0.2399434783106488,29830,170.8,,,1.6884144e+18,,,,,4.25,,,put,american,2023-12-15,100,175.0,,-0.21951956177875703,0.009885104681292969,-0.02295065967953726,0.3890253867733498,4.25,472,4.15,345,,4.2,[227],300.0,4.25,1.688400941738134e+18,25.0,-21.6,,,
1696,0.24862613789343072,1254,230.275,,,1.6884144e+18,,,,,39.9,,,call,american,2025-12-19,100,190.0,,0.688431336012771,0.004709762866701603,-0.02592470732416722,1.0330099939353674,40.55,1,40.0,15,,40.275,[209],323.0,39.9,1.6884014095969475e+18,25.0,37.825,,,
283,0.8944770979494033,6505,104.995,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-21,100,105.0,,-0.0004627914796372921,4.337829967650008e-05,-0.0017501996148410021,0.00071723868958652,0.01,4347,0.0,0,,0.005,[209],325.0,0.01,1.688153935218e+18,27.0,-87.5,,,
899,0.18301920516301912,1472,240.525,,,1.6884144e+18,,,,,0.5,,,call,american,2023-12-15,100,240.0,,0.05393735962245786,0.0046702466234980556,-0.009169444292686903,0.19395486781657023,0.54,192,0.51,225,,0.525,[209],316.0,0.5,1.6884026649819466e+18,27.0,48.075,,,
126,0.8854434120734961,40,192.675,,,1.6881552e+18,,,,,57.8,,,call,american,2023-07-14,100,135.0,,0.9938752916068336,0.0005918333941908203,-0.03965014944398741,0.0057516482445253,58.05,29,57.3,29,,57.675,[235],301.0,57.8,1.688141264467e+18,27.0,0.225,,,
691,0.2298517266500541,8696,198.55,,,1.6884144e+18,,,,,18.65,,,call,american,2023-10-20,100,180.0,,0.7578145826192313,0.013038719303244063,-0.050774605693396944,0.3256330925583459,18.65,67,18.45,65,,18.55,[209],315.0,18.65,1.6884034753883238e+18,28.0,6.1,,,
1231,0.32294611984404253,6114,123.555,,,1.6884144e+18,,,,,1.45,,,put,american,2024-06-21,100,125.0,,-0.04956951755394538,0.0017042508640977996,-0.0076218591886319745,0.21353962116577757,1.48,197,1.41,78,,1.445,[209],313.0,1.45,1.688401565811804e+18,28.0,-68.9,,,
1401,0.21744634472048607,307,238.35,,,1.6884144e+18,,,,,13.3,,,call,american,2024-12-20,100,225.0,,0.41361934634011427,0.00771692018113842,-0.02670200116259461,0.9361923298289944,13.45,35,13.25,34,,13.35,[209],301.0,13.3,1.68840217118751e+18,28.0,45.9,,,
1558,0.21852391118066775,288,189.125,,,1.6881552e+18,,,,,34.15,,,put,american,2025-01-17,100,225.0,,-0.7093660950685924,0.01169216448397795,-0.006011740422665318,0.701669026539845,37.25,580,34.5,480,,35.875,[219],301.0,34.15,1.688153522853e+18,30.0,-3.32,,,
1529,0.39574351975523947,1476,79.43,,,1.6881552e+18,,,,,0.57,,,put,american,2025-01-17,100,80.0,,-0.014278559231744517,0.0003897730429309852,-0.0026820569239154666,0.11243574067409101,0.64,252,0.5,249,,0.57,[232],312.0,0.57,1.688140269914e+18,30.0,-113.0,,,
1635,0.31080819774499313,984,117.07,,,1.6884144e+18,,,,,3.0,,,put,american,2025-06-20,100,120.0,,-0.06773457273840715,0.001638804104929492,-0.005989399376097939,0.4149863265749217,3.1,240,2.76,254,,2.93,[209],316.0,3.0,1.6884031300510495e+18,30.0,-75.4,,,
913,0.5374782698787124,1639,74.96,,,1.6884144e+18,,,,,0.05,,,put,american,2023-12-15,100,75.0,,-0.0017580720017335955,8.13942742731875e-05,-0.001147534977870526,0.005380604515035415,0.05,79,0.03,110,,0.04,[227],302.0,0.05,1.688393828010668e+18,30.0,-117.0,,,
228,,558,192.35,,,1.6878096e+18,,,,,78.2,,,call,american,2023-07-21,100,110.0,,,,,,82.95,30,81.75,30,,82.35,[209],301.0,78.2,1.687789873499e+18,30.0,-0.1,,,
769,0.6125232532342548,33,193.575,,,1.6880688e+18,,,,,115.73,,,call,american,2023-11-17,100,75.0,,0.9957972010950883,0.00010589484259684673,-0.009677920706333713,0.013901225237523174,118.8,2,118.35,30,,118.575,[232],312.0,115.73,1.688057772561e+18,30.0,1.125,,,
1138,0.24272995531792319,3844,168.85,,,1.6884144e+18,,,,,6.3,,,put,american,2024-03-15,100,175.0,,-0.244782331727807,0.008509813644088511,-0.018625451834819656,0.4850779816066353,6.2,82,6.1,199,,6.15,[232],301.0,6.3,1.6884027103697984e+18,30.0,-23.6,,,
1678,0.24015871669311045,1086,202.325,,,1.6884144e+18,,,,,103.0,,,call,american,2025-12-19,100,100.0,,0.9759420598160283,0.0004529605209937161,-0.01080047273870181,0.1155959763459327,103.2,1,101.45,1,,102.325,[209],303.0,103.0,1.6883985158323786e+18,30.0,9.875,,,
670,0.6991630653203352,225,193.375,,,1.6880688e+18,,,,,115.55,,,call,american,2023-10-20,100,75.0,,0.9955977845689465,0.0001245492571073257,-0.010776425194758495,0.012748797298103486,118.65,30,118.1,30,,118.375,[232],312.0,115.55,1.688057772561e+18,30.0,0.925,,,
1189,0.25792778121450344,9535,208.1,,,1.6884144e+18,,,,,32.96,,,call,american,2024-06-21,100,175.0,,0.7481077808997021,0.006623592445038484,-0.03593906835191533,0.5563284827037274,33.3,184,32.9,336,,33.1,[233],302.0,32.96,1.6883991742246879e+18,30.0,15.65,,,
973,0.3594993805389529,9303,196.075,,,1.6884144e+18,,,,,70.93,,,call,american,2024-01-19,100,125.0,,0.965921039453828,0.0013919017267317345,-0.0226994176053591,0.09754701340529262,71.4,6,70.75,30,,71.075,[227],301.0,70.93,1.6883954508124593e+18,31.0,3.625,,,
1020,0.41819848611359256,18653,99.805,,,1.6884144e+18,,,,,0.19,,,put,american,2024-01-19,100,100.0,,-0.008679268889606233,0.00039667183865290957,-0.0032872573481985434,0.042792647401249384,0.2,47,0.19,78,,0.195,[209],323.0,0.19,1.688397165083736e+18,35.0,-92.6,,,
1179,0.33964593891430156,1260,199.325,,,1.6884144e+18,,,,,73.67,,,call,american,2024-06-21,100,125.0,,0.9399732967955889,0.0017510623297135027,-0.022752123883568502,0.21556766811525027,74.95,30,73.7,30,,74.325,[227],323.0,73.67,1.6883956736783368e+18,35.0,6.875,,,
248,0.21664320056606523,1007,193.35,,,1.6884144e+18,,,,,10.9,,,call,american,2023-07-21,100,182.5,,0.8870414304730871,0.021535539802784,-0.07131427397558976,0.06793616437943804,10.9,18,10.8,66,,10.85,[209],313.0,10.9,1.688403560489405e+18,37.0,0.9,,,
538,0.3695735546706816,127,280.015,,,1.6884144e+18,,,,,0.02,,,call,american,2023-08-18,100,280.0,,0.002040877306198732,0.0002542463695071454,-0.00180980889184193,0.007330972755662887,0.02,98,0.01,30,,0.015,[209],319.0,0.02,1.6883993876093202e+18,39.0,87.565,,,
537,0.35282787937013743,0,275.015,,,1.6884144e+18,,,,,0.02,,,call,american,2023-08-18,100,275.0,,0.0021248943925250194,0.0002758855666003271,-0.0017924107561740619,0.007306874352625158,0.02,88,0.01,75,,0.015,[209],319.0,0.02,1.6884005570141855e+18,39.0,82.565,,,
625,0.31969300433467074,1378,290.02,,,1.6884144e+18,,,,,0.02,,,call,american,2023-09-15,100,290.0,,0.0024386107269281482,0.00027053924703528945,-0.0014596717535433582,0.010028704753385296,0.03,183,0.01,38,,0.02,[209],319.0,0.02,1.6884021481016827e+18,39.0,97.57,,,
1712,0.20557518642285874,483,296.85,,,1.6884144e+18,,,,,6.82,,,call,american,2025-12-19,100,290.0,,0.2180179848201411,0.004742425555056792,-0.014505556989908368,0.8884278725017183,7.05,160,6.65,78,,6.85,[232],308.0,6.82,1.6883954958600832e+18,40.0,104.4,,,
309,0.16185516130657326,3800,191.05,,,1.6884144e+18,,,,,3.95,,,put,american,2023-07-21,100,195.0,,-0.6308727612669436,0.059897141777442806,-0.06372687131632084,0.14710965282182437,4.0,357,3.9,95,,3.95,[209],313.0,3.95,1.6884035719380567e+18,40.0,-1.4,,,
710,0.24437300211666774,426,275.04,,,1.6881552e+18,,,,,0.05,,,call,american,2023-10-20,100,275.0,,0.00495821260331975,0.0005541339385902894,-0.0017938370515623574,0.012928968589860616,0.05,300,0.03,141,,0.04,[209],315.0,0.05,1.688154041645e+18,40.0,82.59,,,
1375,0.37436747848169466,81,198.95,,,1.6833168e+18,,,,,85.61,,,call,american,2024-12-20,100,95.0,,0.9672919853339447,0.0006958393600285942,-0.013985505256219919,0.12267173698555743,105.2,1,102.7,1,,103.95,[232],308.0,85.61,1.683301639301e+18,40.0,6.5,,,
1710,0.21035735026243224,306,280.2,,,1.6884144e+18,,,,,10.37,,,call,american,2025-12-19,100,270.0,,0.2939710236648932,0.0054527372102647605,-0.017961387872087856,1.1714448231052794,10.45,48,9.95,111,,10.2,[232],308.0,10.37,1.6883954958600832e+18,40.0,87.75,,,
530,0.2641095534346598,913,240.065,,,1.6884144e+18,,,,,0.06,,,call,american,2023-08-18,100,240.0,,0.010606263542610335,0.0015536951498089848,-0.005747377702405556,0.019032523020967324,0.07,144,0.06,40,,0.065,[209],319.0,0.06,1.6884024511431685e+18,40.0,47.615,,,
765,1.0467953503264846,61,193.675,,,1.6875504e+18,,,,,132.76,,,call,american,2023-11-17,100,55.0,,0.9882282764382917,0.00021788478282536907,-0.016877666157561602,0.02865798543076251,140.0,60,137.35,88,,138.675,[232],302.0,132.76,1.687544806235e+18,41.0,1.225,,,
929,0.28232030674311176,17986,153.38,,,1.6884144e+18,,,,,1.64,,,put,american,2023-12-15,100,155.0,,-0.08904608009011758,0.004543531238210669,-0.015988292556196184,0.18257751620860077,1.64,83,1.6,31,,1.62,[232],302.0,1.64,1.6884032084624988e+18,42.0,-39.1,,,
75,0.9393629967825328,840,148.995,,,1.6884144e+18,,,,,0.01,,,put,american,2023-07-07,100,149.0,,-0.0010145883327832108,0.0002016314730653038,-0.009002893048429042,0.0012405141161598249,0.01,143,0.0,0,,0.005,[209],319.0,0.01,1.68839101393264e+18,42.0,-43.5,,,
1473,0.48433412467418757,1575,195.45,,,1.6866864e+18,,,,,130.45,,,call,american,2025-01-17,100,55.0,,0.9870895685185936,0.00014510372338297374,-0.006139806609591903,0.046892974148066396,141.5,50,139.4,30,,140.45,[209],315.0,130.45,1.686667355238e+18,43.0,3.0,,,
364,0.2950641387726258,112,235.02,,,1.6884144e+18,,,,,0.02,,,call,american,2023-07-28,100,235.0,,0.004352612588693996,0.0008702072640069624,-0.003947038558945689,0.004827583380473194,0.03,230,0.01,188,,0.02,[209],319.0,0.02,1.6884023525741535e+18,44.0,42.57,,,
1302,0.21247152009983314,516,231.95,,,1.6884144e+18,,,,,11.94,,,call,american,2024-09-20,100,220.0,,0.410922526361715,0.008657965063476243,-0.028145566239317178,0.8410286130666362,12.05,160,11.85,40,,11.95,[232],302.0,11.94,1.6884034585331126e+18,44.0,39.5,,,
1344,0.23833993798252126,787,172.425,,,1.6884144e+18,,,,,12.6,,,put,american,2024-09-20,100,185.0,,-0.3408709181513132,0.008162570835394262,-0.013467181834893673,0.7599845694289924,12.7,102,12.45,31,,12.575,[232],302.0,12.6,1.6884034585331072e+18,44.0,-20.0,,,
52,0.8636310265688802,501,245.005,,,1.6881552e+18,,,,,0.01,,,call,american,2023-07-07,100,245.0,,0.0011367664406372662,0.00024143101799145158,-0.009164197187182949,0.0004980733574018627,0.01,125,0.0,0,,0.005,[209],316.0,0.01,1.688131805238e+18,45.0,52.555,,,
709,0.23702874702855348,431,270.045,,,1.6884144e+18,,,,,0.04,,,call,american,2023-10-20,100,270.0,,0.005703878911663808,0.0006512376211364238,-0.0019885713480393063,0.012837332748446326,0.05,27,0.04,88,,0.045,[219],323.0,0.04,1.6883929850806804e+18,45.0,77.595,,,
569,0.20253392765977252,1889,188.6,,,1.6884144e+18,,,,,6.4,,,put,american,2023-08-18,100,195.0,,-0.5413976186296701,0.030622649986867933,-0.04967799536257349,0.269863297378364,6.45,196,6.35,326,,6.4,[209],313.0,6.4,1.6884035890812145e+18,46.0,-3.85,,,
1650,0.23899759734087395,69,174.825,,,1.6881552e+18,,,,,20.4,,,put,american,2025-06-20,100,195.0,,-0.405567216410142,0.007592596257963703,-0.009291006378556167,0.987355697454579,20.7,11,19.65,48,,20.175,[209],316.0,20.4,1.688153969142e+18,48.0,-17.6,,,
1011,0.6073509227812949,1565,54.975,,,1.687464e+18,,,,,0.02,,,put,american,2024-01-19,100,55.0,,-0.0008948182535768512,3.4720658341756117e-05,-0.0006270346453247592,0.004961521845547017,0.03,89,0.02,15,,0.025,[209],316.0,0.02,1.68746205847e+18,48.0,-137.0,,,
1173,0.41298412456430783,3891,196.775,,,1.6884144e+18,,,,,101.25,,,call,american,2024-06-21,100,95.0,,0.9760348205889583,0.0006064632336493565,-0.014793026345422068,0.10639469952081994,102.6,50,100.95,8,,101.775,[209],302.0,101.25,1.6883955612561513e+18,50.0,4.325,,,
1232,0.3125752414433347,16836,128.285,,,1.6884144e+18,,,,,1.74,,,put,american,2024-06-21,100,130.0,,-0.05921178017745754,0.0020296115485061387,-0.008392154550925778,0.21993505464003626,1.75,163,1.68,123,,1.715,[209],313.0,1.74,1.6884025758418342e+18,50.0,-64.2,,,
546,0.7880879388777934,1872,79.995,,,1.6884144e+18,,,,,0.01,,,put,american,2023-08-18,100,80.0,,-0.0003237967884706715,2.174602942059913e-05,-0.0006776904961278397,0.0009778626447728587,0.01,56,0.0,0,,0.005,[227],302.0,0.01,1.6884034315041562e+18,50.0,-112.0,,,
1029,0.2928281551055887,28479,143.725,,,1.6884144e+18,,,,,1.29,,,put,american,2024-01-19,100,145.0,,-0.06380701962322945,0.0030429275383298464,-0.011515075049192863,0.18315088426790802,1.29,74,1.26,288,,1.275,[209],313.0,1.29,1.688402912558385e+18,50.0,-48.7,,,
632,0.62865868707232,3336,89.97,,,1.6884144e+18,,,,,0.03,,,put,american,2023-09-15,100,90.0,,-0.0017142889975350446,0.00010088856100400599,-0.0019801549400472436,0.00422547835137652,0.04,195,0.02,148,,0.03,[227],300.0,0.03,1.6883980401241723e+18,50.0,-102.0,,,
1176,0.37487834383888646,2198,197.9,,,1.6884144e+18,,,,,87.5,,,call,american,2024-06-21,100,110.0,,0.9625815274390207,0.001048868156847912,-0.018635803985708858,0.11562191667608732,88.55,55,87.25,30,,87.9,[209],325.0,87.5,1.6883960514442644e+18,50.0,5.45,,,
1456,,51,192.65,,,1.6884144e+18,,,,,42.95,,,put,american,2024-12-20,100,235.0,,,,,,43.6,219,41.1,293,,42.35,[209],316.0,42.95,1.6883987455695498e+18,50.0,0.2,,,
1259,,14,192.475,,,1.6879824e+18,,,,,75.3,,,put,american,2024-06-21,100,265.0,,,,,,73.75,109,71.3,109,,72.525,[235],301.0,75.3,1.687977675502e+18,58.0,0.025,,,
1525,0.45619957034482467,601,59.71,,,1.6884144e+18,,,,,0.3,,,put,american,2025-01-17,100,60.0,,-0.006645404216657438,0.00017090631163385245,-0.0016125496747386074,0.04830148203036476,0.37,189,0.21,116,,0.29,[209],323.0,0.3,1.6883911060874202e+18,60.0,-133.0,,,
97,,11,192.475,,,1.6884144e+18,,,,,12.75,,,put,american,2023-07-07,100,205.0,,,,,,12.65,39,12.4,37,,12.525,[209],313.0,12.75,1.688402637776668e+18,60.0,0.025,,,
67,1.77872148459686,3000,114.995,,,1.6878096e+18,,,,,0.01,,,put,american,2023-07-07,100,115.0,,-0.0005398862547823913,5.854452008921088e-05,-0.009388787449397515,0.0003327719512096338,0.01,8641,0.0,0,,0.005,[209],322.0,0.01,1.687808679932e+18,64.0,-77.5,,,
559,0.4126708878456344,3943,144.795,,,1.6884144e+18,,,,,0.21,,,put,american,2023-08-18,100,145.0,,-0.018775017000899827,0.0016480667545131884,-0.013759900440859136,0.027637316472687475,0.21,563,0.2,137,,0.205,[227],312.0,0.21,1.6884023779086134e+18,66.0,-47.7,,,
293,0.4389422842009173,18329,154.945,,,1.6884144e+18,,,,,0.06,,,put,american,2023-07-21,100,155.0,,-0.008547779055702186,0.0012709181668045535,-0.012210208030700949,0.007771364393306125,0.06,969,0.05,243,,0.055,[209],313.0,0.06,1.688402175044431e+18,75.0,-37.5,,,
277,1.364576838413989,2882,74.995,,,1.6859952e+18,,,,,0.01,,,put,american,2023-07-21,100,75.0,,-0.0003027251030182129,1.9109787485254854e-05,-0.0018003882797491184,0.0006093458933382576,0.01,122,0.0,0,,0.005,[209],313.0,0.01,1.685990835146e+18,75.0,-117.0,,,
1246,0.2165623857210686,1228,183.0,,,1.6884144e+18,,,,,17.26,,,put,american,2024-06-21,100,200.0,,-0.4983046011223936,0.011843355312417895,-0.013666447480274345,0.7313400916311207,17.25,769,16.75,36,,17.0,[232],312.0,17.26,1.688395660884191e+18,77.0,-9.45,,,
718,0.625121575259279,1730,69.99,,,1.687896e+18,,,,,0.02,,,put,american,2023-10-20,100,70.0,,-0.0005124052893635744,2.7622453375574412e-05,-0.0005350084095775441,0.001327820870180974,0.02,26,0.0,0,,0.01,[209],302.0,0.02,1.687895907318e+18,80.0,-122.0,,,
71,1.260302304142098,2747,134.995,,,1.6880688e+18,,,,,0.01,,,put,american,2023-07-07,100,135.0,,-0.0007600204593485745,0.00011426592798078177,-0.009191611544049166,0.00036018867503346717,0.01,160,0.0,0,,0.005,[209],325.0,0.01,1.688065831393e+18,80.0,-57.5,,,
69,1.5089704080565765,1158,124.995,,,1.6880688e+18,,,,,0.01,,,put,american,2023-07-07,100,125.0,,-0.0006356847736568191,8.053276670160495e-05,-0.009290964724573489,0.00034685843531746493,0.01,3601,0.0,0,,0.005,[209],325.0,0.01,1.688065839297e+18,80.0,-67.5,,,
156,0.35758478018548295,1505,225.015,,,1.6884144e+18,,,,,0.01,,,call,american,2023-07-14,100,225.0,,0.0041570413497435815,0.0010640870996803857,-0.007002422163637086,0.0029230126797187084,0.02,180,0.01,44,,0.015,[227],300.0,0.01,1.6884032630454454e+18,90.0,32.565,,,
216,3.036685324995291,108,192.975,,,1.6878096e+18,,,,,136.5,,,call,american,2023-07-21,100,50.0,,0.9915161820596581,0.0001767525236911591,-0.08753994552020457,0.01020325584825651,143.65,79,142.3,12,,142.975,[209],301.0,136.5,1.687805361233e+18,90.0,0.525,,,
86,0.4150480609210274,1260,177.455,,,1.6884144e+18,,,,,0.05,,,put,american,2023-07-07,100,177.5,,-0.016177625863405362,0.005396566095650507,-0.04676778377491503,0.008622787652464185,0.05,380,0.04,220,,0.045,[227],312.0,0.05,1.6884031061989732e+18,100.0,-15.0,,,
715,0.7220039222648831,1067,54.995,,,1.6884144e+18,,,,,0.01,,,put,american,2023-10-20,100,55.0,,-0.00022681165901848285,1.1009738415121421e-05,-0.0002858392242386695,0.0011808214817546514,0.01,320,0.0,0,,0.005,[227],302.0,0.01,1.6883999953063337e+18,120.0,-137.0,,,
1212,0.19324938628608876,1324,290.405,,,1.6884144e+18,,,,,0.51,,,call,american,2024-06-21,100,290.0,,0.029714671454396963,0.0018444904159339208,-0.004157245875622079,0.18571127590102254,0.48,460,0.33,424,,0.405,[235],301.0,0.51,1.688393133671507e+18,120.0,97.955,,,
1530,0.38016691971323413,1190,84.33,,,1.6881552e+18,,,,,0.71,,,put,american,2025-01-17,100,85.0,,-0.017078948498749975,0.00047087881863333407,-0.0029555598395315497,0.11609306709852021,0.74,365,0.6,352,,0.67,[209],313.0,0.71,1.688144100788e+18,121.0,-108.0,,,
799,0.18233634196768933,4826,226.14,,,1.6884144e+18,,,,,1.14,,,call,american,2023-11-17,100,225.0,,0.11267526057617056,0.00898744958584223,-0.017730996917795713,0.27208807413560815,1.16,52,1.12,64,,1.14,[209],302.0,1.14,1.688403118120933e+18,125.0,33.69,,,
1490,0.299132629081355,5154,206.05,,,1.6884144e+18,,,,,65.89,,,call,american,2025-01-17,100,140.0,,0.88432034594748,0.0026289407780447456,-0.02425359666035841,0.42355097078717685,66.5,354,65.6,152,,66.05,[232],302.0,65.89,1.6883983286077809e+18,130.0,13.6,,,
44,0.3795104043026547,2552,210.015,,,1.6884144e+18,,,,,0.01,,,call,american,2023-07-07,100,210.0,,0.006607763094561115,0.002686695265616426,-0.01979144801084831,0.004223755743239638,0.02,1191,0.01,334,,0.015,[227],323.0,0.01,1.6884030627553702e+18,140.0,17.565,,,
265,0.3405249402753454,1403,240.005,,,1.6884144e+18,,,,,0.01,,,call,american,2023-07-21,100,240.0,,0.0012310489042884228,0.00028349982577456645,-0.001697211343387005,0.0012304510248445056,0.01,44,0.0,0,,0.005,[227],302.0,0.01,1.6884016519066e+18,150.0,47.555,,,
1719,0.38740174349958195,550,69.165,,,1.6880688e+18,,,,,0.9,,,put,american,2025-12-19,100,70.0,,-0.01591108470303567,0.00034527497094676354,-0.002139904128713046,0.12106766027070451,1.07,281,0.6,249,,0.835,[209],301.0,0.9,1.688050918753e+18,150.0,-123.0,,,
533,0.31046711018141493,1173,255.035,,,1.6884144e+18,,,,,0.03,,,call,american,2023-08-18,100,255.0,,0.005281234292235353,0.0007229160300192092,-0.003659270021761305,0.007054160446659264,0.04,174,0.03,137,,0.035,[227],308.0,0.03,1.6883965184903667e+18,180.0,62.585,,,
175,0.9959154860994093,2016,114.995,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-14,100,115.0,,-0.0005393835888756168,5.843721523099486e-05,-0.00292845492003438,0.0005852742073571987,0.01,1467,0.0,0,,0.005,[209],319.0,0.01,1.688154122436e+18,187.0,-77.5,,,
48,0.5805327541410126,10106,225.005,,,1.6881552e+18,,,,,0.01,,,call,american,2023-07-07,100,225.0,,0.001628802181194189,0.0004974732330053241,-0.008545547473417047,0.0015791561943679503,0.01,220,0.0,0,,0.005,[227],302.0,0.01,1.688152901374e+18,200.0,32.555,,,
629,0.7293530007124872,4835,74.985,,,1.6884144e+18,,,,,0.01,,,put,american,2023-09-15,100,75.0,,-0.0007748500568591115,4.194876235039074e-05,-0.0011135588846730203,0.00387177008280874,0.02,133,0.01,8,,0.015,[227],308.0,0.01,1.6883925243344146e+18,242.0,-117.0,,,
